"city","date","cases"
"Melbourne",2020-01-25,1
"Melbourne",2020-01-26,0
"Melbourne",2020-01-27,0
"Melbourne",2020-01-28,1
"Melbourne",2020-01-29,0
"Melbourne",2020-01-30,1
"Melbourne",2020-01-31,1
"Melbourne",2020-02-01,0
"Melbourne",2020-02-02,0
"Melbourne",2020-02-03,0
"Melbourne",2020-02-04,0
"Melbourne",2020-02-05,0
"Melbourne",2020-02-06,0
"Melbourne",2020-02-07,0
"Melbourne",2020-02-08,0
"Melbourne",2020-02-09,0
"Melbourne",2020-02-10,0
"Melbourne",2020-02-11,0
"Melbourne",2020-02-12,0
"Melbourne",2020-02-13,0
"Melbourne",2020-02-14,0
"Melbourne",2020-02-15,0
"Melbourne",2020-02-16,0
"Melbourne",2020-02-17,0
"Melbourne",2020-02-18,0
"Melbourne",2020-02-19,0
"Melbourne",2020-02-20,0
"Melbourne",2020-02-21,0
"Melbourne",2020-02-22,2
"Melbourne",2020-02-23,0
"Melbourne",2020-02-24,0
"Melbourne",2020-02-25,1
"Melbourne",2020-02-26,0
"Melbourne",2020-02-27,0
"Melbourne",2020-02-28,0
"Melbourne",2020-02-29,0
"Melbourne",2020-03-01,2
"Melbourne",2020-03-02,0
"Melbourne",2020-03-03,0
"Melbourne",2020-03-04,1
"Melbourne",2020-03-05,0
"Melbourne",2020-03-06,1
"Melbourne",2020-03-07,1
"Melbourne",2020-03-08,2
"Melbourne",2020-03-09,3
"Melbourne",2020-03-10,2
"Melbourne",2020-03-11,4
"Melbourne",2020-03-12,9
"Melbourne",2020-03-13,15
"Melbourne",2020-03-14,5
"Melbourne",2020-03-15,5
"Melbourne",2020-03-16,16
"Melbourne",2020-03-17,37
"Melbourne",2020-03-18,23
"Melbourne",2020-03-19,30
"Melbourne",2020-03-20,37
"Melbourne",2020-03-21,36
"Melbourne",2020-03-22,59
"Melbourne",2020-03-23,50
"Melbourne",2020-03-24,53
"Melbourne",2020-03-25,42
"Melbourne",2020-03-26,42
"Melbourne",2020-03-27,78
"Melbourne",2020-03-28,59
"Melbourne",2020-03-29,45
"Melbourne",2020-03-30,71
"Melbourne",2020-03-31,50
"Melbourne",2020-04-01,54
"Melbourne",2020-04-02,55
"Melbourne",2020-04-03,20
"Melbourne",2020-04-04,21
"Melbourne",2020-04-05,23
"Melbourne",2020-04-06,26
"Melbourne",2020-04-07,15
"Melbourne",2020-04-08,11
"Melbourne",2020-04-09,7
"Melbourne",2020-04-10,15
"Melbourne",2020-04-11,4
"Melbourne",2020-04-12,1
"Melbourne",2020-04-13,4
"Melbourne",2020-04-14,3
"Melbourne",2020-04-15,5
"Melbourne",2020-04-16,6
"Melbourne",2020-04-17,7
"Melbourne",2020-04-18,10
"Melbourne",2020-04-19,1
"Melbourne",2020-04-20,3
"Melbourne",2020-04-21,0
"Melbourne",2020-04-22,0
"Melbourne",2020-04-23,4
"Melbourne",2020-04-24,2
"Melbourne",2020-04-25,3
"Melbourne",2020-04-26,1
"Melbourne",2020-04-27,3
"Melbourne",2020-04-28,1
"Melbourne",2020-04-29,7
"Melbourne",2020-04-30,4
"Melbourne",2020-05-01,10
"Melbourne",2020-05-02,11
"Melbourne",2020-05-03,21
"Melbourne",2020-05-04,12
"Melbourne",2020-05-05,16
"Melbourne",2020-05-06,15
"Melbourne",2020-05-07,13
"Melbourne",2020-05-08,8
"Melbourne",2020-05-09,7
"Melbourne",2020-05-10,5
"Melbourne",2020-05-11,14
"Melbourne",2020-05-12,6
"Melbourne",2020-05-13,8
"Melbourne",2020-05-14,13
"Melbourne",2020-05-15,12
"Melbourne",2020-05-16,4
"Melbourne",2020-05-17,3
"Melbourne",2020-05-18,6
"Melbourne",2020-05-19,3
"Melbourne",2020-05-20,5
"Melbourne",2020-05-21,10
"Melbourne",2020-05-22,8
"Melbourne",2020-05-23,1
"Melbourne",2020-05-24,0
"Melbourne",2020-05-25,2
"Melbourne",2020-05-26,6
"Melbourne",2020-05-27,7
"Melbourne",2020-05-28,6
"Melbourne",2020-05-29,8
"Melbourne",2020-05-30,8
"Melbourne",2020-05-31,4
"Melbourne",2020-06-01,9
"Melbourne",2020-06-02,7
"Melbourne",2020-06-03,7
"Melbourne",2020-06-04,2
"Melbourne",2020-06-05,1
"Melbourne",2020-06-06,4
"Melbourne",2020-06-07,1
"Melbourne",2020-06-08,0
"Melbourne",2020-06-09,3
"Melbourne",2020-06-10,7
"Melbourne",2020-06-11,3
"Melbourne",2020-06-12,5
"Melbourne",2020-06-13,10
"Melbourne",2020-06-14,11
"Melbourne",2020-06-15,7
"Melbourne",2020-06-16,14
"Melbourne",2020-06-17,16
"Melbourne",2020-06-18,12
"Melbourne",2020-06-19,25
"Melbourne",2020-06-20,16
"Melbourne",2020-06-21,11
"Melbourne",2020-06-22,14
"Melbourne",2020-06-23,17
"Melbourne",2020-06-24,31
"Melbourne",2020-06-25,26
"Melbourne",2020-06-26,40
"Melbourne",2020-06-27,43
"Melbourne",2020-06-28,65
"Melbourne",2020-06-29,61
"Melbourne",2020-06-30,71
"Melbourne",2020-07-01,73
"Melbourne",2020-07-02,59
"Melbourne",2020-07-03,100
"Melbourne",2020-07-04,67
"Melbourne",2020-07-05,98
"Melbourne",2020-07-06,167
"Melbourne",2020-07-07,116
"Melbourne",2020-07-08,140
"Melbourne",2020-07-09,140
"Melbourne",2020-07-10,284
"Melbourne",2020-07-11,249
"Melbourne",2020-07-12,163
"Melbourne",2020-07-13,241
"Melbourne",2020-07-14,214
"Melbourne",2020-07-15,286
"Melbourne",2020-07-16,370
"Melbourne",2020-07-17,200
"Melbourne",2020-07-18,322
"Melbourne",2020-07-19,239
"Melbourne",2020-07-20,313
"Melbourne",2020-07-21,424
"Melbourne",2020-07-22,348
"Melbourne",2020-07-23,259
"Melbourne",2020-07-24,320
"Melbourne",2020-07-25,391
"Melbourne",2020-07-26,469
"Melbourne",2020-07-27,334
"Melbourne",2020-07-28,263
"Melbourne",2020-07-29,591
"Melbourne",2020-07-30,511
"Melbourne",2020-07-31,335
"Melbourne",2020-08-01,557
"Melbourne",2020-08-02,317
"Melbourne",2020-08-03,373
"Melbourne",2020-08-04,645
"Melbourne",2020-08-05,403
"Melbourne",2020-08-06,372
"Melbourne",2020-08-07,420
"Melbourne",2020-08-08,340
"Melbourne",2020-08-09,288
"Melbourne",2020-08-10,276
"Melbourne",2020-08-11,366
"Melbourne",2020-08-12,235
"Melbourne",2020-08-13,328
"Melbourne",2020-08-14,279
"Melbourne",2020-08-15,242
"Melbourne",2020-08-16,240
"Melbourne",2020-08-17,192
"Melbourne",2020-08-18,197
"Melbourne",2020-08-19,210
"Melbourne",2020-08-20,155
"Melbourne",2020-08-21,160
"Melbourne",2020-08-22,190
"Melbourne",2020-08-23,99
"Melbourne",2020-08-24,135
"Melbourne",2020-08-25,137
"Melbourne",2020-08-26,98
"Melbourne",2020-08-27,106
"Melbourne",2020-08-28,83
"Melbourne",2020-08-29,96
"Melbourne",2020-08-30,66
"Melbourne",2020-08-31,57
"Melbourne",2020-09-01,81
"Melbourne",2020-09-02,97
"Melbourne",2020-09-03,62
"Melbourne",2020-09-04,63
"Melbourne",2020-09-05,57
"Melbourne",2020-09-06,34
"Melbourne",2020-09-07,47
"Melbourne",2020-09-08,61
"Melbourne",2020-09-09,46
"Melbourne",2020-09-10,34
"Melbourne",2020-09-11,35
"Melbourne",2020-09-12,38
"Melbourne",2020-09-13,30
"Melbourne",2020-09-14,35
"Melbourne",2020-09-15,37
"Melbourne",2020-09-16,25
"Melbourne",2020-09-17,43
"Melbourne",2020-09-18,20
"Melbourne",2020-09-19,13
"Melbourne",2020-09-20,11
"Melbourne",2020-09-21,27
"Melbourne",2020-09-22,13
"Melbourne",2020-09-23,11
"Melbourne",2020-09-24,12
"Melbourne",2020-09-25,12
"Melbourne",2020-09-26,16
"Melbourne",2020-09-27,3
"Melbourne",2020-09-28,9
"Melbourne",2020-09-29,9
"Melbourne",2020-09-30,14
"Melbourne",2020-10-01,5
"Melbourne",2020-10-02,9
"Melbourne",2020-10-03,10
"Melbourne",2020-10-04,8
"Melbourne",2020-10-05,14
"Melbourne",2020-10-06,5
"Melbourne",2020-10-07,9
"Melbourne",2020-10-08,10
"Melbourne",2020-10-09,14
"Melbourne",2020-10-10,10
"Melbourne",2020-10-11,14
"Melbourne",2020-10-12,11
"Melbourne",2020-10-13,1
"Melbourne",2020-10-14,6
"Melbourne",2020-10-15,2
"Melbourne",2020-10-16,1
"Melbourne",2020-10-17,2
"Melbourne",2020-10-18,3
"Melbourne",2020-10-19,0
"Melbourne",2020-10-20,3
"Melbourne",2020-10-21,5
"Melbourne",2020-10-22,1
"Melbourne",2020-10-23,5
"Melbourne",2020-10-24,7
"Melbourne",2020-10-25,0
"Melbourne",2020-10-26,0
"Melbourne",2020-10-27,2
"Melbourne",2020-10-28,2
"Melbourne",2020-10-29,2
"Melbourne",2020-10-30,0
"Melbourne",2020-10-31,0
"Melbourne",2020-11-01,0
"Melbourne",2020-11-02,0
"Melbourne",2020-11-03,0
"Melbourne",2020-11-04,0
"Melbourne",2020-11-05,0
"Melbourne",2020-11-06,0
"Melbourne",2020-11-07,0
"Melbourne",2020-11-08,0
"Melbourne",2020-11-09,0
"Melbourne",2020-11-10,0
"Melbourne",2020-11-11,0
"Melbourne",2020-11-12,0
"Melbourne",2020-11-13,0
"Melbourne",2020-11-14,0
"Melbourne",2020-11-15,0
"Melbourne",2020-11-16,0
"Melbourne",2020-11-17,0
"Melbourne",2020-11-18,0
"Melbourne",2020-11-19,0
"Melbourne",2020-11-20,0
"Melbourne",2020-11-21,0
"Melbourne",2020-11-22,0
"Melbourne",2020-11-23,0
"Melbourne",2020-11-24,0
"Melbourne",2020-11-25,0
"Melbourne",2020-11-26,0
"Melbourne",2020-11-27,0
"Melbourne",2020-11-28,0
"Melbourne",2020-11-29,0
"Melbourne",2020-11-30,0
"Melbourne",2020-12-01,0
"Melbourne",2020-12-02,0
"Melbourne",2020-12-03,0
"Melbourne",2020-12-04,0
"Melbourne",2020-12-05,0
"Melbourne",2020-12-06,0
"Melbourne",2020-12-07,0
"Melbourne",2020-12-08,0
"Melbourne",2020-12-09,0
"Melbourne",2020-12-10,0
"Melbourne",2020-12-11,0
"Melbourne",2020-12-12,0
"Melbourne",2020-12-13,0
"Melbourne",2020-12-14,0
"Melbourne",2020-12-15,0
"Melbourne",2020-12-16,0
"Melbourne",2020-12-17,0
"Melbourne",2020-12-18,0
"Melbourne",2020-12-19,0
"Melbourne",2020-12-20,0
"Melbourne",2020-12-21,1
"Melbourne",2020-12-22,0
"Melbourne",2020-12-23,0
"Melbourne",2020-12-24,0
"Melbourne",2020-12-25,0
"Melbourne",2020-12-26,0
"Melbourne",2020-12-27,0
"Melbourne",2020-12-28,0
"Melbourne",2020-12-29,0
"Melbourne",2020-12-30,3
"Melbourne",2020-12-31,4
"Melbourne",2021-01-01,10
"Melbourne",2021-01-02,1
"Melbourne",2021-01-03,2
"Melbourne",2021-01-04,3
"Melbourne",2021-01-05,1
"Melbourne",2021-01-06,0
"Melbourne",2021-01-07,0
"Melbourne",2021-01-08,0
"Melbourne",2021-01-09,0
"Melbourne",2021-01-10,0
"Melbourne",2021-01-11,0
"Melbourne",2021-01-12,0
"Melbourne",2021-01-13,0
"Melbourne",2021-01-14,0
"Melbourne",2021-01-15,0
"Melbourne",2021-01-16,0
"Melbourne",2021-01-17,0
"Melbourne",2021-01-18,0
"Melbourne",2021-01-19,0
"Melbourne",2021-01-20,0
"Melbourne",2021-01-21,0
"Melbourne",2021-01-22,0
"Melbourne",2021-01-23,0
"Melbourne",2021-01-24,0
"Melbourne",2021-01-25,0
"Melbourne",2021-01-26,0
"Melbourne",2021-01-27,0
"Melbourne",2021-01-28,1
"Melbourne",2021-01-29,0
"Melbourne",2021-01-30,0
"Melbourne",2021-01-31,0
"Melbourne",2021-02-01,0
"Melbourne",2021-02-02,0
"Melbourne",2021-02-03,1
"Melbourne",2021-02-04,0
"Melbourne",2021-02-05,0
"Melbourne",2021-02-06,0
"Melbourne",2021-02-07,1
"Melbourne",2021-02-08,0
"Melbourne",2021-02-09,2
"Melbourne",2021-02-10,2
"Melbourne",2021-02-11,4
"Melbourne",2021-02-12,2
"Melbourne",2021-02-13,2
"Melbourne",2021-02-14,1
"Melbourne",2021-02-15,2
"Melbourne",2021-02-16,0
"Melbourne",2021-02-17,0
"Melbourne",2021-02-18,3
"Melbourne",2021-02-19,0
"Melbourne",2021-02-20,0
"Melbourne",2021-02-21,0
"Melbourne",2021-02-22,0
"Melbourne",2021-02-23,0
"Melbourne",2021-02-24,0
"Melbourne",2021-02-25,2
"Melbourne",2021-02-26,0
"Melbourne",2021-02-27,0
"Melbourne",2021-02-28,0
"Melbourne",2021-03-01,0
"Melbourne",2021-03-02,0
"Melbourne",2021-03-03,0
"Melbourne",2021-03-04,0
"Melbourne",2021-03-05,0
"Melbourne",2021-03-06,0
"Melbourne",2021-03-07,0
"Melbourne",2021-03-08,0
"Melbourne",2021-03-09,0
"Melbourne",2021-03-10,0
"Melbourne",2021-03-11,0
"Melbourne",2021-03-12,0
"Melbourne",2021-03-13,0
"Melbourne",2021-03-14,0
"Melbourne",2021-03-15,0
"Melbourne",2021-03-16,0
"Melbourne",2021-03-17,0
"Melbourne",2021-03-18,0
"Melbourne",2021-03-19,0
"Melbourne",2021-03-20,0
"Melbourne",2021-03-21,0
"Melbourne",2021-03-22,0
"Melbourne",2021-03-23,0
"Melbourne",2021-03-24,0
"Melbourne",2021-03-25,0
"Melbourne",2021-03-26,0
"Melbourne",2021-03-27,0
"Melbourne",2021-03-28,0
"Melbourne",2021-03-29,0
"Melbourne",2021-03-30,0
"Melbourne",2021-03-31,0
"Melbourne",2021-04-01,0
"Melbourne",2021-04-02,0
"Melbourne",2021-04-03,0
"Melbourne",2021-04-04,0
"Melbourne",2021-04-05,0
"Melbourne",2021-04-06,0
"Melbourne",2021-04-07,0
"Melbourne",2021-04-08,0
"Melbourne",2021-04-09,0
"Melbourne",2021-04-10,0
"Melbourne",2021-04-11,0
"Melbourne",2021-04-12,0
"Melbourne",2021-04-13,0
"Melbourne",2021-04-14,0
"Melbourne",2021-04-15,0
"Melbourne",2021-04-16,0
"Melbourne",2021-04-17,0
"Melbourne",2021-04-18,0
"Melbourne",2021-04-19,0
"Melbourne",2021-04-20,0
"Melbourne",2021-04-21,0
"Melbourne",2021-04-22,0
"Melbourne",2021-04-23,1
"Melbourne",2021-04-24,0
"Melbourne",2021-04-25,0
"Melbourne",2021-04-26,0
"Melbourne",2021-04-27,0
"Melbourne",2021-04-28,0
"Melbourne",2021-04-29,0
"Melbourne",2021-04-30,0
"Melbourne",2021-05-01,0
"Melbourne",2021-05-02,0
"Melbourne",2021-05-03,0
"Melbourne",2021-05-04,0
"Melbourne",2021-05-05,0
"Melbourne",2021-05-06,0
"Melbourne",2021-05-07,0
"Melbourne",2021-05-08,0
"Melbourne",2021-05-09,0
"Melbourne",2021-05-10,0
"Melbourne",2021-05-11,1
"Melbourne",2021-05-12,0
"Melbourne",2021-05-13,0
"Melbourne",2021-05-14,0
"Melbourne",2021-05-15,0
"Melbourne",2021-05-16,0
"Melbourne",2021-05-17,0
"Melbourne",2021-05-18,0
"Melbourne",2021-05-19,0
"Melbourne",2021-05-20,0
"Melbourne",2021-05-21,0
"Melbourne",2021-05-22,0
"Melbourne",2021-05-23,0
"Melbourne",2021-05-24,4
"Melbourne",2021-05-25,10
"Melbourne",2021-05-26,11
"Melbourne",2021-05-27,3
"Melbourne",2021-05-28,4
"Melbourne",2021-05-29,4
"Melbourne",2021-05-30,5
"Melbourne",2021-05-31,8
"Melbourne",2021-06-01,6
"Melbourne",2021-06-02,3
"Melbourne",2021-06-03,4
"Melbourne",2021-06-04,5
"Melbourne",2021-06-05,2
"Melbourne",2021-06-06,11
"Melbourne",2021-06-07,2
"Melbourne",2021-06-08,1
"Melbourne",2021-06-09,4
"Melbourne",2021-06-10,0
"Melbourne",2021-06-11,1
"Melbourne",2021-06-12,1
"Melbourne",2021-06-13,2
"Melbourne",2021-06-14,0
"Melbourne",2021-06-15,5
"Melbourne",2021-06-16,0
"Melbourne",2021-06-17,1
"Melbourne",2021-06-18,2
"Melbourne",2021-06-19,0
"Melbourne",2021-06-20,1
"Melbourne",2021-06-21,0
"Melbourne",2021-06-22,0
"Melbourne",2021-06-23,1
"Melbourne",2021-06-24,2
"Melbourne",2021-06-25,1
"Melbourne",2021-06-26,0
"Melbourne",2021-06-27,0
"Melbourne",2021-06-28,0
"Melbourne",2021-06-29,1
"Melbourne",2021-06-30,0
"Melbourne",2021-07-01,0
"Melbourne",2021-07-02,0
"Melbourne",2021-07-03,0
"Melbourne",2021-07-04,0
"Melbourne",2021-07-05,0
"Melbourne",2021-07-06,0
"Melbourne",2021-07-07,0
"Melbourne",2021-07-08,0
"Melbourne",2021-07-09,0
"Melbourne",2021-07-10,0
"Melbourne",2021-07-11,0
"Melbourne",2021-07-12,3
"Melbourne",2021-07-13,1
"Melbourne",2021-07-14,7
"Melbourne",2021-07-15,7
"Melbourne",2021-07-16,19
"Melbourne",2021-07-17,16
"Melbourne",2021-07-18,11
"Melbourne",2021-07-19,13
"Melbourne",2021-07-20,21
"Melbourne",2021-07-21,20
"Melbourne",2021-07-22,14
"Melbourne",2021-07-23,12
"Melbourne",2021-07-24,9
"Melbourne",2021-07-25,11
"Melbourne",2021-07-26,10
"Melbourne",2021-07-27,7
"Melbourne",2021-07-28,7
"Melbourne",2021-07-29,3
"Melbourne",2021-07-30,2
"Melbourne",2021-07-31,4
"Melbourne",2021-08-01,2
"Melbourne",2021-08-02,4
"Melbourne",2021-08-03,1
"Melbourne",2021-08-04,6
"Melbourne",2021-08-05,6
"Melbourne",2021-08-06,29
"Melbourne",2021-08-07,11
"Melbourne",2021-08-08,11
"Melbourne",2021-08-09,19
"Melbourne",2021-08-10,20
"Melbourne",2021-08-11,23
"Melbourne",2021-08-12,15
"Melbourne",2021-08-13,21
"Melbourne",2021-08-14,25
"Melbourne",2021-08-15,22
"Melbourne",2021-08-16,24
"Melbourne",2021-08-17,24
"Melbourne",2021-08-18,57
"Melbourne",2021-08-19,54
"Melbourne",2021-08-20,59
"Melbourne",2021-08-21,43
"Melbourne",2021-08-22,49
"Melbourne",2021-08-23,35
"Melbourne",2021-08-24,39
"Melbourne",2021-08-25,60
"Melbourne",2021-08-26,70
"Melbourne",2021-08-27,55
"Melbourne",2021-08-28,76
"Melbourne",2021-08-29,62
"Melbourne",2021-08-30,60
"Melbourne",2021-08-31,113
"Melbourne",2021-09-01,162
"Melbourne",2021-09-02,200
"Melbourne",2021-09-03,182
"Melbourne",2021-09-04,166
"Melbourne",2021-09-05,231
"Melbourne",2021-09-06,241
"Melbourne",2021-09-07,211
"Melbourne",2021-09-08,312
"Melbourne",2021-09-09,333
"Melbourne",2021-09-10,428
"Melbourne",2021-09-11,379
"Melbourne",2021-09-12,452
"Melbourne",2021-09-13,433
"Melbourne",2021-09-14,385
"Melbourne",2021-09-15,491
"Melbourne",2021-09-16,498
"Melbourne",2021-09-17,499
"Melbourne",2021-09-18,485
"Melbourne",2021-09-19,547
"Melbourne",2021-09-20,571
"Melbourne",2021-09-21,602
"Melbourne",2021-09-22,745
"Melbourne",2021-09-23,698
"Melbourne",2021-09-24,810
"Melbourne",2021-09-25,742
"Melbourne",2021-09-26,680
"Melbourne",2021-09-27,949
"Melbourne",2021-09-28,913
"Melbourne",2021-09-29,1372
"Melbourne",2021-09-30,1069
"Melbourne",2021-10-01,1393
"Melbourne",2021-10-02,1153
"Melbourne",2021-10-03,1310
"Melbourne",2021-10-04,1657
"Melbourne",2021-10-05,1308
"Melbourne",2021-10-06,1496
"Melbourne",2021-10-07,1656
"Melbourne",2021-10-08,1828
"Melbourne",2021-10-09,1691
"Melbourne",2021-10-10,1441
"Melbourne",2021-10-11,1285
"Melbourne",2021-10-12,1398
"Melbourne",2021-10-13,2055
"Melbourne",2021-10-14,1930
"Melbourne",2021-10-15,1735
"Melbourne",2021-10-16,1622
"Melbourne",2021-10-17,1696
"Melbourne",2021-10-18,1529
"Melbourne",2021-10-19,1615
"Melbourne",2021-10-20,1895
"Melbourne",2021-10-21,1842
"Melbourne",2021-10-22,1449
"Melbourne",2021-10-23,1585
"Melbourne",2021-10-24,1151
"Melbourne",2021-10-25,1210
"Melbourne",2021-10-26,1234
"Melbourne",2021-10-27,1530
"Melbourne",2021-10-28,1338
"Melbourne",2021-10-29,1009
"Melbourne",2021-10-30,802
"Melbourne",2021-10-31,1119
"Melbourne",2021-11-01,785
"Melbourne",2021-11-02,771
"Melbourne",2021-11-03,958
"Melbourne",2021-11-04,1074
"Melbourne",2021-11-05,1019
"Melbourne",2021-11-06,912
"Melbourne",2021-11-07,884
"Melbourne",2021-11-08,886
"Melbourne",2021-11-09,836
"Melbourne",2021-11-10,1058
"Melbourne",2021-11-11,964
"Melbourne",2021-11-12,1004
"Melbourne",2021-11-13,761
"Melbourne",2021-11-14,746
"Melbourne",2021-11-15,680
"Melbourne",2021-11-16,892
"Melbourne",2021-11-17,862
"Melbourne",2021-11-18,1092
"Melbourne",2021-11-19,1006
"Melbourne",2021-11-20,1084
"Melbourne",2021-11-21,896
"Melbourne",2021-11-22,729
"Melbourne",2021-11-23,977
"Melbourne",2021-11-24,1062
"Melbourne",2021-11-25,1126
"Melbourne",2021-11-26,1043
"Melbourne",2021-11-27,888
"Melbourne",2021-11-28,855
"Melbourne",2021-11-29,779
"Melbourne",2021-11-30,1028
"Melbourne",2021-12-01,1161
"Melbourne",2021-12-02,1034
"Melbourne",2021-12-03,1145
"Melbourne",2021-12-04,810
"Melbourne",2021-12-05,900
"Melbourne",2021-12-06,1020
"Melbourne",2021-12-07,1116
"Melbourne",2021-12-08,1014
"Melbourne",2021-12-09,995
"Melbourne",2021-12-10,989
"Melbourne",2021-12-11,880
"Melbourne",2021-12-12,1098
"Melbourne",2021-12-13,1051
"Melbourne",2021-12-14,1220
"Melbourne",2021-12-15,1363
"Melbourne",2021-12-16,1247
"Melbourne",2021-12-17,1243
"Melbourne",2021-12-18,1014
"Melbourne",2021-12-19,1099
"Melbourne",2021-12-20,1031
"Melbourne",2021-12-21,1301
"Melbourne",2021-12-22,1699
"Melbourne",2021-12-23,1768
"Melbourne",2021-12-24,1787
"Melbourne",2021-12-25,1376
"Melbourne",2021-12-26,1694
"Melbourne",2021-12-27,2445
"Melbourne",2021-12-28,3270
