"city","date","cases","cases_cumulative","country","continent"
"Seattle",2020-03-14,60,388,"United States","North America"
"Seattle",2020-03-15,32,420,"United States","North America"
"Seattle",2020-03-16,68,488,"United States","North America"
"Seattle",2020-03-17,29,517,"United States","North America"
"Seattle",2020-03-18,45,562,"United States","North America"
"Seattle",2020-03-19,130,692,"United States","North America"
"Seattle",2020-03-20,101,793,"United States","North America"
"Seattle",2020-03-21,141,934,"United States","North America"
"Seattle",2020-03-22,101,1035,"United States","North America"
"Seattle",2020-03-23,130,1165,"United States","North America"
"Seattle",2020-03-24,112,1277,"United States","North America"
"Seattle",2020-03-25,82,1359,"United States","North America"
"Seattle",2020-03-26,219,1578,"United States","North America"
"Seattle",2020-03-27,251,1829,"United States","North America"
"Seattle",2020-03-28,249,2078,"United States","North America"
"Seattle",2020-03-29,84,2162,"United States","North America"
"Seattle",2020-03-30,169,2331,"United States","North America"
"Seattle",2020-03-31,0,2331,"United States","North America"
"Seattle",2020-04-01,166,2497,"United States","North America"
"Seattle",2020-04-02,160,2657,"United States","North America"
"Seattle",2020-04-03,131,2788,"United States","North America"
"Seattle",2020-04-04,111,2899,"United States","North America"
"Seattle",2020-04-05,269,3168,"United States","North America"
"Seattle",2020-04-06,164,3332,"United States","North America"
"Seattle",2020-04-07,155,3487,"United States","North America"
"Seattle",2020-04-08,202,3689,"United States","North America"
"Seattle",2020-04-09,198,3887,"United States","North America"
"Seattle",2020-04-10,231,4118,"United States","North America"
"Seattle",2020-04-11,145,4263,"United States","North America"
"Seattle",2020-04-12,164,4427,"United States","North America"
"Seoul",2020-01-24,1,1,"South Korea","Asia"
"Seoul",2020-01-30,3,4,"South Korea","Asia"
"Seoul",2020-01-31,3,7,"South Korea","Asia"
"Seoul",2020-02-06,3,10,"South Korea","Asia"
"Seoul",2020-02-16,1,11,"South Korea","Asia"
"Seoul",2020-02-17,1,12,"South Korea","Asia"
"Seoul",2020-02-19,2,14,"South Korea","Asia"
"Seoul",2020-02-20,2,16,"South Korea","Asia"
"Seoul",2020-02-21,5,21,"South Korea","Asia"
"Seoul",2020-02-22,3,24,"South Korea","Asia"
"Seoul",2020-02-23,1,25,"South Korea","Asia"
"Seoul",2020-02-24,4,29,"South Korea","Asia"
"Seoul",2020-02-25,6,35,"South Korea","Asia"
"Seoul",2020-02-26,8,43,"South Korea","Asia"
"Seoul",2020-02-27,7,50,"South Korea","Asia"
"Seoul",2020-02-28,6,56,"South Korea","Asia"
"Seoul",2020-02-29,15,71,"South Korea","Asia"
"Seoul",2020-03-01,14,85,"South Korea","Asia"
"Seoul",2020-03-02,7,92,"South Korea","Asia"
"Seoul",2020-03-03,1,93,"South Korea","Asia"
"Seoul",2020-03-04,4,97,"South Korea","Asia"
"Seoul",2020-03-05,2,99,"South Korea","Asia"
"Seoul",2020-03-06,3,102,"South Korea","Asia"
"Seoul",2020-03-07,12,114,"South Korea","Asia"
"Seoul",2020-03-08,10,124,"South Korea","Asia"
"Seoul",2020-03-09,11,135,"South Korea","Asia"
"Seoul",2020-03-10,52,187,"South Korea","Asia"
"Seoul",2020-03-11,19,206,"South Korea","Asia"
"Seoul",2020-03-12,13,219,"South Korea","Asia"
"Seoul",2020-03-13,13,232,"South Korea","Asia"
"Seoul",2020-03-14,9,241,"South Korea","Asia"
"Seoul",2020-03-15,6,247,"South Korea","Asia"
"Seoul",2020-03-16,12,259,"South Korea","Asia"
"Seoul",2020-03-17,5,264,"South Korea","Asia"
"Seoul",2020-03-18,12,276,"South Korea","Asia"
"Seoul",2020-03-19,17,293,"South Korea","Asia"
"Seoul",2020-03-20,15,308,"South Korea","Asia"
"Seoul",2020-03-21,10,318,"South Korea","Asia"
"Seoul",2020-03-22,6,324,"South Korea","Asia"
"Seoul",2020-03-23,4,328,"South Korea","Asia"
"Seoul",2020-03-24,13,341,"South Korea","Asia"
"Seoul",2020-03-25,13,354,"South Korea","Asia"
"Seoul",2020-03-26,12,366,"South Korea","Asia"
"Seoul",2020-03-27,18,384,"South Korea","Asia"
"Seoul",2020-03-28,20,404,"South Korea","Asia"
"Seoul",2020-03-29,16,420,"South Korea","Asia"
"Seoul",2020-03-30,24,444,"South Korea","Asia"
"Seoul",2020-03-31,24,468,"South Korea","Asia"
"Seoul",2020-04-01,14,482,"South Korea","Asia"
"Seoul",2020-04-02,18,500,"South Korea","Asia"
"Seoul",2020-04-03,22,522,"South Korea","Asia"
"Seoul",2020-04-04,24,546,"South Korea","Asia"
"Seoul",2020-04-05,11,557,"South Korea","Asia"
"Seoul",2020-04-06,4,561,"South Korea","Asia"
"Seoul",2020-04-07,11,572,"South Korea","Asia"
"Seoul",2020-04-08,12,584,"South Korea","Asia"
"Seoul",2020-04-09,5,589,"South Korea","Asia"
"Seoul",2020-04-10,4,593,"South Korea","Asia"
"Seoul",2020-04-11,3,596,"South Korea","Asia"
"Seoul",2020-04-12,8,604,"South Korea","Asia"
"Singapore",2020-01-01,0,0,"Singapore","Asia"
"Singapore",2020-01-02,0,0,"Singapore","Asia"
"Singapore",2020-01-03,0,0,"Singapore","Asia"
"Singapore",2020-01-04,0,0,"Singapore","Asia"
"Singapore",2020-01-05,0,0,"Singapore","Asia"
"Singapore",2020-01-06,0,0,"Singapore","Asia"
"Singapore",2020-01-07,0,0,"Singapore","Asia"
"Singapore",2020-01-08,0,0,"Singapore","Asia"
"Singapore",2020-01-09,0,0,"Singapore","Asia"
"Singapore",2020-01-10,0,0,"Singapore","Asia"
"Singapore",2020-01-11,0,0,"Singapore","Asia"
"Singapore",2020-01-12,0,0,"Singapore","Asia"
"Singapore",2020-01-13,0,0,"Singapore","Asia"
"Singapore",2020-01-14,0,0,"Singapore","Asia"
"Singapore",2020-01-15,0,0,"Singapore","Asia"
"Singapore",2020-01-16,0,0,"Singapore","Asia"
"Singapore",2020-01-17,0,0,"Singapore","Asia"
"Singapore",2020-01-18,0,0,"Singapore","Asia"
"Singapore",2020-01-19,0,0,"Singapore","Asia"
"Singapore",2020-01-20,0,0,"Singapore","Asia"
"Singapore",2020-01-21,0,0,"Singapore","Asia"
"Singapore",2020-01-22,1,1,"Singapore","Asia"
"Singapore",2020-01-23,2,3,"Singapore","Asia"
"Singapore",2020-01-24,1,4,"Singapore","Asia"
"Singapore",2020-01-25,0,4,"Singapore","Asia"
"Singapore",2020-01-26,1,5,"Singapore","Asia"
"Singapore",2020-01-27,2,7,"Singapore","Asia"
"Singapore",2020-01-28,3,10,"Singapore","Asia"
"Singapore",2020-01-29,3,13,"Singapore","Asia"
"Singapore",2020-01-30,3,16,"Singapore","Asia"
"Singapore",2020-01-31,2,18,"Singapore","Asia"
"Singapore",2020-02-01,0,18,"Singapore","Asia"
"Singapore",2020-02-02,0,18,"Singapore","Asia"
"Singapore",2020-02-03,6,24,"Singapore","Asia"
"Singapore",2020-02-04,4,28,"Singapore","Asia"
"Singapore",2020-02-05,2,30,"Singapore","Asia"
"Singapore",2020-02-06,3,33,"Singapore","Asia"
"Singapore",2020-02-07,7,40,"Singapore","Asia"
"Singapore",2020-02-08,3,43,"Singapore","Asia"
"Singapore",2020-02-09,2,45,"Singapore","Asia"
"Singapore",2020-02-10,2,47,"Singapore","Asia"
"Singapore",2020-02-11,3,50,"Singapore","Asia"
"Singapore",2020-02-12,8,58,"Singapore","Asia"
"Singapore",2020-02-13,9,67,"Singapore","Asia"
"Singapore",2020-02-14,5,72,"Singapore","Asia"
"Singapore",2020-02-15,3,75,"Singapore","Asia"
"Singapore",2020-02-16,2,77,"Singapore","Asia"
"Singapore",2020-02-17,4,81,"Singapore","Asia"
"Singapore",2020-02-18,3,84,"Singapore","Asia"
"Singapore",2020-02-19,1,85,"Singapore","Asia"
"Singapore",2020-02-20,1,86,"Singapore","Asia"
"Singapore",2020-02-21,3,89,"Singapore","Asia"
"Singapore",2020-02-22,0,89,"Singapore","Asia"
"Singapore",2020-02-23,1,90,"Singapore","Asia"
"Singapore",2020-02-24,1,91,"Singapore","Asia"
"Singapore",2020-02-25,2,93,"Singapore","Asia"
"Singapore",2020-02-26,3,96,"Singapore","Asia"
"Singapore",2020-02-27,2,98,"Singapore","Asia"
"Singapore",2020-02-28,4,102,"Singapore","Asia"
"Singapore",2020-02-29,4,106,"Singapore","Asia"
"Singapore",2020-03-01,2,108,"Singapore","Asia"
"Singapore",2020-03-02,2,110,"Singapore","Asia"
"Singapore",2020-03-03,2,112,"Singapore","Asia"
"Singapore",2020-03-04,5,117,"Singapore","Asia"
"Singapore",2020-03-05,13,130,"Singapore","Asia"
"Singapore",2020-03-06,8,138,"Singapore","Asia"
"Singapore",2020-03-07,12,150,"Singapore","Asia"
"Singapore",2020-03-08,10,160,"Singapore","Asia"
"Singapore",2020-03-09,6,166,"Singapore","Asia"
"Singapore",2020-03-10,12,178,"Singapore","Asia"
"Singapore",2020-03-11,9,187,"Singapore","Asia"
"Singapore",2020-03-12,13,200,"Singapore","Asia"
"Singapore",2020-03-13,12,212,"Singapore","Asia"
"Singapore",2020-03-14,14,226,"Singapore","Asia"
"Singapore",2020-03-15,17,243,"Singapore","Asia"
"Singapore",2020-03-16,23,266,"Singapore","Asia"
"Singapore",2020-03-17,47,313,"Singapore","Asia"
"Singapore",2020-03-18,32,345,"Singapore","Asia"
"Singapore",2020-03-19,40,385,"Singapore","Asia"
"Singapore",2020-03-20,47,432,"Singapore","Asia"
"Singapore",2020-03-21,23,455,"Singapore","Asia"
"Singapore",2020-03-22,54,509,"Singapore","Asia"
"Singapore",2020-03-23,49,558,"Singapore","Asia"
"Singapore",2020-03-24,73,631,"Singapore","Asia"
"Singapore",2020-03-25,52,683,"Singapore","Asia"
"Singapore",2020-03-26,49,732,"Singapore","Asia"
"Singapore",2020-03-27,70,802,"Singapore","Asia"
"Singapore",2020-03-28,42,844,"Singapore","Asia"
"Singapore",2020-03-29,35,879,"Singapore","Asia"
"Singapore",2020-03-30,47,926,"Singapore","Asia"
"Singapore",2020-03-31,74,1000,"Singapore","Asia"
"Singapore",2020-04-01,49,1049,"Singapore","Asia"
"Singapore",2020-04-02,65,1114,"Singapore","Asia"
"Singapore",2020-04-03,75,1189,"Singapore","Asia"
"Singapore",2020-04-04,120,1309,"Singapore","Asia"
"Singapore",2020-04-05,66,1375,"Singapore","Asia"
"Singapore",2020-04-06,106,1481,"Singapore","Asia"
"Singapore",2020-04-07,142,1623,"Singapore","Asia"
"Singapore",2020-04-08,287,1910,"Singapore","Asia"
"Singapore",2020-04-09,198,2108,"Singapore","Asia"
"Singapore",2020-04-10,191,2299,"Singapore","Asia"
"Singapore",2020-04-11,233,2532,"Singapore","Asia"
"Singapore",2020-04-12,386,2918,"Singapore","Asia"
"St. Petersburg",2020-03-01,0,0,"Russia","Europe"
"St. Petersburg",2020-03-02,0,0,"Russia","Europe"
"St. Petersburg",2020-03-03,0,0,"Russia","Europe"
"St. Petersburg",2020-03-04,0,0,"Russia","Europe"
"St. Petersburg",2020-03-05,0,0,"Russia","Europe"
"St. Petersburg",2020-03-06,0,0,"Russia","Europe"
"St. Petersburg",2020-03-07,1,1,"Russia","Europe"
"St. Petersburg",2020-03-08,0,1,"Russia","Europe"
"St. Petersburg",2020-03-09,0,1,"Russia","Europe"
"St. Petersburg",2020-03-10,0,1,"Russia","Europe"
"St. Petersburg",2020-03-11,0,1,"Russia","Europe"
"St. Petersburg",2020-03-12,0,1,"Russia","Europe"
"St. Petersburg",2020-03-13,3,4,"Russia","Europe"
"St. Petersburg",2020-03-14,1,5,"Russia","Europe"
"St. Petersburg",2020-03-15,0,5,"Russia","Europe"
"St. Petersburg",2020-03-16,3,8,"Russia","Europe"
"St. Petersburg",2020-03-17,1,9,"Russia","Europe"
"St. Petersburg",2020-03-18,0,9,"Russia","Europe"
"St. Petersburg",2020-03-19,1,10,"Russia","Europe"
"St. Petersburg",2020-03-20,4,14,"Russia","Europe"
"St. Petersburg",2020-03-21,2,16,"Russia","Europe"
"St. Petersburg",2020-03-22,0,16,"Russia","Europe"
"St. Petersburg",2020-03-23,0,16,"Russia","Europe"
"St. Petersburg",2020-03-24,5,21,"Russia","Europe"
"St. Petersburg",2020-03-25,0,21,"Russia","Europe"
"St. Petersburg",2020-03-26,5,26,"Russia","Europe"
"St. Petersburg",2020-03-27,0,26,"Russia","Europe"
"St. Petersburg",2020-03-28,11,37,"Russia","Europe"
"St. Petersburg",2020-03-29,5,42,"Russia","Europe"
"St. Petersburg",2020-03-30,8,50,"Russia","Europe"
"St. Petersburg",2020-03-31,48,98,"Russia","Europe"
"St. Petersburg",2020-04-01,27,125,"Russia","Europe"
"St. Petersburg",2020-04-02,22,147,"Russia","Europe"
"St. Petersburg",2020-04-03,9,156,"Russia","Europe"
"St. Petersburg",2020-04-04,15,171,"Russia","Europe"
"St. Petersburg",2020-04-05,20,191,"Russia","Europe"
"St. Petersburg",2020-04-06,35,226,"Russia","Europe"
"St. Petersburg",2020-04-07,69,295,"Russia","Europe"
"St. Petersburg",2020-04-08,34,329,"Russia","Europe"
"St. Petersburg",2020-04-09,44,373,"Russia","Europe"
"St. Petersburg",2020-04-10,35,408,"Russia","Europe"
"St. Petersburg",2020-04-11,80,488,"Russia","Europe"
"St. Petersburg",2020-04-12,69,557,"Russia","Europe"
"Stockholm",2020-02-04,0,0,"Sweden","Europe"
"Stockholm",2020-02-05,0,0,"Sweden","Europe"
"Stockholm",2020-02-06,0,0,"Sweden","Europe"
"Stockholm",2020-02-07,0,0,"Sweden","Europe"
"Stockholm",2020-02-08,0,0,"Sweden","Europe"
"Stockholm",2020-02-09,0,0,"Sweden","Europe"
"Stockholm",2020-02-10,0,0,"Sweden","Europe"
"Stockholm",2020-02-11,0,0,"Sweden","Europe"
"Stockholm",2020-02-12,0,0,"Sweden","Europe"
"Stockholm",2020-02-13,0,0,"Sweden","Europe"
"Stockholm",2020-02-14,0,0,"Sweden","Europe"
"Stockholm",2020-02-15,0,0,"Sweden","Europe"
"Stockholm",2020-02-16,0,0,"Sweden","Europe"
"Stockholm",2020-02-17,0,0,"Sweden","Europe"
"Stockholm",2020-02-18,0,0,"Sweden","Europe"
"Stockholm",2020-02-19,0,0,"Sweden","Europe"
"Stockholm",2020-02-20,0,0,"Sweden","Europe"
"Stockholm",2020-02-21,0,0,"Sweden","Europe"
"Stockholm",2020-02-22,0,0,"Sweden","Europe"
"Stockholm",2020-02-23,0,0,"Sweden","Europe"
"Stockholm",2020-02-24,0,0,"Sweden","Europe"
"Stockholm",2020-02-25,0,0,"Sweden","Europe"
"Stockholm",2020-02-26,0,0,"Sweden","Europe"
"Stockholm",2020-02-27,1,1,"Sweden","Europe"
"Stockholm",2020-02-28,2,3,"Sweden","Europe"
"Stockholm",2020-02-29,1,4,"Sweden","Europe"
"Stockholm",2020-03-01,0,4,"Sweden","Europe"
"Stockholm",2020-03-02,1,5,"Sweden","Europe"
"Stockholm",2020-03-03,10,15,"Sweden","Europe"
"Stockholm",2020-03-04,21,36,"Sweden","Europe"
"Stockholm",2020-03-05,22,58,"Sweden","Europe"
"Stockholm",2020-03-06,36,94,"Sweden","Europe"
"Stockholm",2020-03-07,21,115,"Sweden","Europe"
"Stockholm",2020-03-08,29,144,"Sweden","Europe"
"Stockholm",2020-03-09,64,208,"Sweden","Europe"
"Stockholm",2020-03-10,26,234,"Sweden","Europe"
"Stockholm",2020-03-11,32,266,"Sweden","Europe"
"Stockholm",2020-03-12,42,308,"Sweden","Europe"
"Stockholm",2020-03-13,31,339,"Sweden","Europe"
"Stockholm",2020-03-14,18,357,"Sweden","Europe"
"Stockholm",2020-03-15,17,374,"Sweden","Europe"
"Stockholm",2020-03-16,34,408,"Sweden","Europe"
"Stockholm",2020-03-17,35,443,"Sweden","Europe"
"Stockholm",2020-03-18,58,501,"Sweden","Europe"
"Stockholm",2020-03-19,66,567,"Sweden","Europe"
"Stockholm",2020-03-20,84,651,"Sweden","Europe"
"Stockholm",2020-03-21,71,722,"Sweden","Europe"
"Stockholm",2020-03-22,59,781,"Sweden","Europe"
"Stockholm",2020-03-23,99,880,"Sweden","Europe"
"Stockholm",2020-03-24,105,985,"Sweden","Europe"
"Stockholm",2020-03-25,154,1139,"Sweden","Europe"
"Stockholm",2020-03-26,132,1271,"Sweden","Europe"
"Stockholm",2020-03-27,176,1447,"Sweden","Europe"
"Stockholm",2020-03-28,147,1594,"Sweden","Europe"
"Stockholm",2020-03-29,149,1743,"Sweden","Europe"
"Stockholm",2020-03-30,172,1915,"Sweden","Europe"
"Stockholm",2020-03-31,208,2123,"Sweden","Europe"
"Stockholm",2020-04-01,205,2328,"Sweden","Europe"
"Stockholm",2020-04-02,216,2544,"Sweden","Europe"
"Stockholm",2020-04-03,245,2789,"Sweden","Europe"
"Stockholm",2020-04-04,129,2918,"Sweden","Europe"
"Stockholm",2020-04-05,172,3090,"Sweden","Europe"
"Stockholm",2020-04-06,131,3221,"Sweden","Europe"
"Stockholm",2020-04-07,244,3465,"Sweden","Europe"
"Stockholm",2020-04-08,271,3736,"Sweden","Europe"
"Stockholm",2020-04-09,240,3976,"Sweden","Europe"
"Stockholm",2020-04-10,148,4124,"Sweden","Europe"
"Stockholm",2020-04-11,200,4324,"Sweden","Europe"
"Stockholm",2020-04-12,182,4506,"Sweden","Europe"
"Sydney",2020-01-25,3,3,"Australia","Australia"
"Sydney",2020-01-26,0,3,"Australia","Australia"
"Sydney",2020-01-27,1,4,"Australia","Australia"
"Sydney",2020-01-28,0,4,"Australia","Australia"
"Sydney",2020-01-29,0,4,"Australia","Australia"
"Sydney",2020-01-30,0,4,"Australia","Australia"
"Sydney",2020-01-31,0,4,"Australia","Australia"
"Sydney",2020-02-01,0,4,"Australia","Australia"
"Sydney",2020-02-02,0,4,"Australia","Australia"
"Sydney",2020-02-03,0,4,"Australia","Australia"
"Sydney",2020-02-04,0,4,"Australia","Australia"
"Sydney",2020-02-05,0,4,"Australia","Australia"
"Sydney",2020-02-06,0,4,"Australia","Australia"
"Sydney",2020-02-07,0,4,"Australia","Australia"
"Sydney",2020-02-08,0,4,"Australia","Australia"
"Sydney",2020-02-09,0,4,"Australia","Australia"
"Sydney",2020-02-10,0,4,"Australia","Australia"
"Sydney",2020-02-11,0,4,"Australia","Australia"
"Sydney",2020-02-12,0,4,"Australia","Australia"
"Sydney",2020-02-13,0,4,"Australia","Australia"
"Sydney",2020-02-14,0,4,"Australia","Australia"
"Sydney",2020-02-15,0,4,"Australia","Australia"
"Sydney",2020-02-16,0,4,"Australia","Australia"
"Sydney",2020-02-17,0,4,"Australia","Australia"
"Sydney",2020-02-18,0,4,"Australia","Australia"
"Sydney",2020-02-19,0,4,"Australia","Australia"
"Sydney",2020-02-20,0,4,"Australia","Australia"
"Sydney",2020-02-21,0,4,"Australia","Australia"
"Sydney",2020-02-22,0,4,"Australia","Australia"
"Sydney",2020-02-23,0,4,"Australia","Australia"
"Sydney",2020-02-24,0,4,"Australia","Australia"
"Sydney",2020-02-25,0,4,"Australia","Australia"
"Sydney",2020-02-26,0,4,"Australia","Australia"
"Sydney",2020-02-27,0,4,"Australia","Australia"
"Sydney",2020-02-28,0,4,"Australia","Australia"
"Sydney",2020-02-29,0,4,"Australia","Australia"
"Sydney",2020-03-01,2,6,"Australia","Australia"
"Sydney",2020-03-02,3,9,"Australia","Australia"
"Sydney",2020-03-03,6,15,"Australia","Australia"
"Sydney",2020-03-04,3,18,"Australia","Australia"
"Sydney",2020-03-05,3,21,"Australia","Australia"
"Sydney",2020-03-06,6,27,"Australia","Australia"
"Sydney",2020-03-07,1,28,"Australia","Australia"
"Sydney",2020-03-08,5,33,"Australia","Australia"
"Sydney",2020-03-09,13,46,"Australia","Australia"
"Sydney",2020-03-10,4,50,"Australia","Australia"
"Sydney",2020-03-11,12,62,"Australia","Australia"
"Sydney",2020-03-12,12,74,"Australia","Australia"
"Sydney",2020-03-13,13,87,"Australia","Australia"
"Sydney",2020-03-14,15,102,"Australia","Australia"
"Sydney",2020-03-15,25,127,"Australia","Australia"
"Sydney",2020-03-16,19,146,"Australia","Australia"
"Sydney",2020-03-17,40,186,"Australia","Australia"
"Sydney",2020-03-18,21,207,"Australia","Australia"
"Sydney",2020-03-19,36,243,"Australia","Australia"
"Sydney",2020-03-20,41,284,"Australia","Australia"
"Sydney",2020-03-21,55,339,"Australia","Australia"
"Sydney",2020-03-22,50,389,"Australia","Australia"
"Sydney",2020-03-23,69,458,"Australia","Australia"
"Sydney",2020-03-24,62,520,"Australia","Australia"
"Sydney",2020-03-25,79,599,"Australia","Australia"
"Sydney",2020-03-26,70,669,"Australia","Australia"
"Sydney",2020-03-27,84,753,"Australia","Australia"
"Sydney",2020-03-28,58,811,"Australia","Australia"
"Sydney",2020-03-29,54,865,"Australia","Australia"
"Sydney",2020-03-30,40,905,"Australia","Australia"
"Sydney",2020-03-31,65,970,"Australia","Australia"
"Sydney",2020-04-01,58,1028,"Australia","Australia"
"Sydney",2020-04-02,44,1072,"Australia","Australia"
"Sydney",2020-04-03,51,1123,"Australia","Australia"
"Sydney",2020-04-04,43,1166,"Australia","Australia"
"Sydney",2020-04-05,36,1202,"Australia","Australia"
"Sydney",2020-04-06,20,1222,"Australia","Australia"
"Sydney",2020-04-07,26,1248,"Australia","Australia"
"Sydney",2020-04-08,29,1277,"Australia","Australia"
"Sydney",2020-04-09,24,1301,"Australia","Australia"
"Sydney",2020-04-10,14,1315,"Australia","Australia"
"Sydney",2020-04-11,12,1327,"Australia","Australia"
"Sydney",2020-04-12,2,1329,"Australia","Australia"
"São Paulo",2020-02-25,1,1,"Brazil","South America"
"São Paulo",2020-02-26,0,1,"Brazil","South America"
"São Paulo",2020-02-27,0,1,"Brazil","South America"
"São Paulo",2020-02-28,1,2,"Brazil","South America"
"São Paulo",2020-02-29,0,2,"Brazil","South America"
"São Paulo",2020-03-01,0,2,"Brazil","South America"
"São Paulo",2020-03-02,0,2,"Brazil","South America"
"São Paulo",2020-03-03,0,2,"Brazil","South America"
"São Paulo",2020-03-04,1,3,"Brazil","South America"
"São Paulo",2020-03-05,3,6,"Brazil","South America"
"São Paulo",2020-03-06,0,6,"Brazil","South America"
"São Paulo",2020-03-07,6,12,"Brazil","South America"
"São Paulo",2020-03-08,3,15,"Brazil","South America"
"São Paulo",2020-03-09,0,15,"Brazil","South America"
"São Paulo",2020-03-10,3,18,"Brazil","South America"
"São Paulo",2020-03-11,11,29,"Brazil","South America"
"São Paulo",2020-03-12,15,44,"Brazil","South America"
"São Paulo",2020-03-13,0,44,"Brazil","South America"
"São Paulo",2020-03-14,18,62,"Brazil","South America"
"São Paulo",2020-03-15,0,62,"Brazil","South America"
"São Paulo",2020-03-16,83,145,"Brazil","South America"
"São Paulo",2020-03-17,11,156,"Brazil","South America"
"São Paulo",2020-03-18,58,214,"Brazil","South America"
"São Paulo",2020-03-19,45,259,"Brazil","South America"
"São Paulo",2020-03-20,47,306,"Brazil","South America"
"São Paulo",2020-03-21,0,306,"Brazil","South America"
"São Paulo",2020-03-22,0,306,"Brazil","South America"
"São Paulo",2020-03-23,0,306,"Brazil","South America"
"São Paulo",2020-03-24,0,306,"Brazil","South America"
"São Paulo",2020-03-25,416,722,"Brazil","South America"
"São Paulo",2020-03-26,177,899,"Brazil","South America"
"São Paulo",2020-03-27,145,1044,"Brazil","South America"
"São Paulo",2020-03-28,0,1044,"Brazil","South America"
"São Paulo",2020-03-29,0,1044,"Brazil","South America"
"São Paulo",2020-03-30,189,1233,"Brazil","South America"
"São Paulo",2020-03-31,652,1885,"Brazil","South America"
"São Paulo",2020-04-01,533,2418,"Brazil","South America"
"São Paulo",2020-04-02,397,2815,"Brazil","South America"
"São Paulo",2020-04-03,387,3202,"Brazil","South America"
"São Paulo",2020-04-04,294,3496,"Brazil","South America"
"São Paulo",2020-04-05,116,3612,"Brazil","South America"
"São Paulo",2020-04-06,142,3754,"Brazil","South America"
"São Paulo",2020-04-07,504,4258,"Brazil","South America"
"São Paulo",2020-04-08,689,4947,"Brazil","South America"
"São Paulo",2020-04-09,530,5477,"Brazil","South America"
"São Paulo",2020-04-10,505,5982,"Brazil","South America"
"São Paulo",2020-04-11,149,6131,"Brazil","South America"
"São Paulo",2020-04-12,221,6352,"Brazil","South America"
"Tokyo",2020-02-28,37,37,"Japan","Asia"
"Tokyo",2020-02-29,0,37,"Japan","Asia"
"Tokyo",2020-03-01,2,39,"Japan","Asia"
"Tokyo",2020-03-02,0,39,"Japan","Asia"
"Tokyo",2020-03-03,1,40,"Japan","Asia"
"Tokyo",2020-03-04,4,44,"Japan","Asia"
"Tokyo",2020-03-05,8,52,"Japan","Asia"
"Tokyo",2020-03-06,6,58,"Japan","Asia"
"Tokyo",2020-03-07,6,64,"Japan","Asia"
"Tokyo",2020-03-08,0,64,"Japan","Asia"
"Tokyo",2020-03-09,0,64,"Japan","Asia"
"Tokyo",2020-03-10,3,67,"Japan","Asia"
"Tokyo",2020-03-11,6,73,"Japan","Asia"
"Tokyo",2020-03-12,2,75,"Japan","Asia"
"Tokyo",2020-03-13,2,77,"Japan","Asia"
"Tokyo",2020-03-14,10,87,"Japan","Asia"
"Tokyo",2020-03-15,3,90,"Japan","Asia"
"Tokyo",2020-03-16,0,90,"Japan","Asia"
"Tokyo",2020-03-17,12,102,"Japan","Asia"
"Tokyo",2020-03-18,9,111,"Japan","Asia"
"Tokyo",2020-03-19,7,118,"Japan","Asia"
"Tokyo",2020-03-20,11,129,"Japan","Asia"
"Tokyo",2020-03-21,7,136,"Japan","Asia"
"Tokyo",2020-03-22,2,138,"Japan","Asia"
"Tokyo",2020-03-23,16,154,"Japan","Asia"
"Tokyo",2020-03-24,17,171,"Japan","Asia"
"Tokyo",2020-03-25,41,212,"Japan","Asia"
"Tokyo",2020-03-26,47,259,"Japan","Asia"
"Tokyo",2020-03-27,40,299,"Japan","Asia"
"Tokyo",2020-03-28,63,362,"Japan","Asia"
"Tokyo",2020-03-29,68,430,"Japan","Asia"
"Tokyo",2020-03-30,13,443,"Japan","Asia"
"Tokyo",2020-03-31,78,521,"Japan","Asia"
"Tokyo",2020-04-01,66,587,"Japan","Asia"
"Tokyo",2020-04-02,97,684,"Japan","Asia"
"Tokyo",2020-04-03,89,773,"Japan","Asia"
"Tokyo",2020-04-04,116,889,"Japan","Asia"
"Tokyo",2020-04-05,144,1033,"Japan","Asia"
"Tokyo",2020-04-06,83,1116,"Japan","Asia"
"Tokyo",2020-04-07,79,1195,"Japan","Asia"
"Tokyo",2020-04-08,143,1338,"Japan","Asia"
"Tokyo",2020-04-09,178,1516,"Japan","Asia"
"Tokyo",2020-04-10,187,1703,"Japan","Asia"
"Tokyo",2020-04-11,199,1902,"Japan","Asia"
"Tokyo",2020-04-12,166,2068,"Japan","Asia"
"Toronto",2020-01-15,0,0,"Canada","North America"
"Toronto",2020-01-16,0,0,"Canada","North America"
"Toronto",2020-01-17,0,0,"Canada","North America"
"Toronto",2020-01-18,0,0,"Canada","North America"
"Toronto",2020-01-19,0,0,"Canada","North America"
"Toronto",2020-01-20,0,0,"Canada","North America"
"Toronto",2020-01-21,0,0,"Canada","North America"
"Toronto",2020-01-22,0,0,"Canada","North America"
"Toronto",2020-01-23,2,2,"Canada","North America"
"Toronto",2020-01-24,0,2,"Canada","North America"
"Toronto",2020-01-25,0,2,"Canada","North America"
"Toronto",2020-01-26,0,2,"Canada","North America"
"Toronto",2020-01-27,0,2,"Canada","North America"
"Toronto",2020-01-28,0,2,"Canada","North America"
"Toronto",2020-01-29,0,2,"Canada","North America"
"Toronto",2020-01-30,0,2,"Canada","North America"
"Toronto",2020-01-31,0,2,"Canada","North America"
"Toronto",2020-02-01,0,2,"Canada","North America"
"Toronto",2020-02-02,0,2,"Canada","North America"
"Toronto",2020-02-03,0,2,"Canada","North America"
