"city","date","cmi","country","continent"
"Istanbul",2020-02-14,NA,"Turkey","Europe"
"Istanbul",2020-02-15,NA,"Turkey","Europe"
"Istanbul",2020-02-16,NA,"Turkey","Europe"
"Istanbul",2020-02-17,NA,"Turkey","Europe"
"Istanbul",2020-02-18,NA,"Turkey","Europe"
"Istanbul",2020-02-19,NA,"Turkey","Europe"
"Istanbul",2020-02-20,NA,"Turkey","Europe"
"Istanbul",2020-02-21,NA,"Turkey","Europe"
"Istanbul",2020-02-22,NA,"Turkey","Europe"
"Istanbul",2020-02-23,NA,"Turkey","Europe"
"Istanbul",2020-02-24,NA,"Turkey","Europe"
"Istanbul",2020-02-25,NA,"Turkey","Europe"
"Istanbul",2020-02-26,NA,"Turkey","Europe"
"Istanbul",2020-02-27,NA,"Turkey","Europe"
"Istanbul",2020-02-28,NA,"Turkey","Europe"
"Istanbul",2020-02-29,NA,"Turkey","Europe"
"Istanbul",2020-03-01,NA,"Turkey","Europe"
"Istanbul",2020-03-02,124,"Turkey","Europe"
"Istanbul",2020-03-03,124,"Turkey","Europe"
"Istanbul",2020-03-04,117,"Turkey","Europe"
"Istanbul",2020-03-05,117,"Turkey","Europe"
"Istanbul",2020-03-06,127,"Turkey","Europe"
"Istanbul",2020-03-07,144,"Turkey","Europe"
"Istanbul",2020-03-08,141,"Turkey","Europe"
"Istanbul",2020-03-09,126,"Turkey","Europe"
"Istanbul",2020-03-10,114,"Turkey","Europe"
"Istanbul",2020-03-11,103,"Turkey","Europe"
"Istanbul",2020-03-12,98,"Turkey","Europe"
"Istanbul",2020-03-13,89,"Turkey","Europe"
"Istanbul",2020-03-14,73,"Turkey","Europe"
"Istanbul",2020-03-15,52,"Turkey","Europe"
"Istanbul",2020-03-16,49,"Turkey","Europe"
"Istanbul",2020-03-17,31,"Turkey","Europe"
"Istanbul",2020-03-18,20,"Turkey","Europe"
"Istanbul",2020-03-19,16,"Turkey","Europe"
"Istanbul",2020-03-20,14,"Turkey","Europe"
"Istanbul",2020-03-21,11,"Turkey","Europe"
"Istanbul",2020-03-22,11,"Turkey","Europe"
"Istanbul",2020-03-23,11,"Turkey","Europe"
"Istanbul",2020-03-24,10,"Turkey","Europe"
"Istanbul",2020-03-25,10,"Turkey","Europe"
"Istanbul",2020-03-26,10,"Turkey","Europe"
"Istanbul",2020-03-27,8,"Turkey","Europe"
"Istanbul",2020-03-28,7,"Turkey","Europe"
"Istanbul",2020-03-29,7,"Turkey","Europe"
"Istanbul",2020-03-30,9,"Turkey","Europe"
"Istanbul",2020-03-31,8,"Turkey","Europe"
"Istanbul",2020-04-01,8,"Turkey","Europe"
"Istanbul",2020-04-02,7,"Turkey","Europe"
"Istanbul",2020-04-03,6,"Turkey","Europe"
"Istanbul",2020-04-04,5,"Turkey","Europe"
"Istanbul",2020-04-05,5,"Turkey","Europe"
"Istanbul",2020-04-06,8,"Turkey","Europe"
"Istanbul",2020-04-07,8,"Turkey","Europe"
"Istanbul",2020-04-08,7,"Turkey","Europe"
"Istanbul",2020-04-09,7,"Turkey","Europe"
"Istanbul",2020-04-10,7,"Turkey","Europe"
"Istanbul",2020-04-11,5,"Turkey","Europe"
"Istanbul",2020-04-12,4,"Turkey","Europe"
"Istanbul",2020-04-13,8,"Turkey","Europe"
"Istanbul",2020-04-14,8,"Turkey","Europe"
"Istanbul",2020-04-15,9,"Turkey","Europe"
"Istanbul",2020-04-16,8,"Turkey","Europe"
"Istanbul",2020-04-17,8,"Turkey","Europe"
"Istanbul",2020-04-18,4,"Turkey","Europe"
"Istanbul",2020-04-19,5,"Turkey","Europe"
"Istanbul",2020-04-20,11,"Turkey","Europe"
"Istanbul",2020-04-21,10,"Turkey","Europe"
"Istanbul",2020-04-22,10,"Turkey","Europe"
"Istanbul",2020-04-23,5,"Turkey","Europe"
"Lisbon",2020-01-20,NA,"Portugal","Europe"
"Lisbon",2020-01-21,NA,"Portugal","Europe"
"Lisbon",2020-01-22,NA,"Portugal","Europe"
"Lisbon",2020-01-23,NA,"Portugal","Europe"
"Lisbon",2020-01-24,NA,"Portugal","Europe"
"Lisbon",2020-01-25,NA,"Portugal","Europe"
"Lisbon",2020-01-26,NA,"Portugal","Europe"
"Lisbon",2020-01-27,NA,"Portugal","Europe"
"Lisbon",2020-01-28,NA,"Portugal","Europe"
"Lisbon",2020-01-29,NA,"Portugal","Europe"
"Lisbon",2020-01-30,NA,"Portugal","Europe"
"Lisbon",2020-01-31,NA,"Portugal","Europe"
"Lisbon",2020-02-01,NA,"Portugal","Europe"
"Lisbon",2020-02-02,NA,"Portugal","Europe"
"Lisbon",2020-02-03,NA,"Portugal","Europe"
"Lisbon",2020-02-04,NA,"Portugal","Europe"
"Lisbon",2020-02-05,NA,"Portugal","Europe"
"Lisbon",2020-02-06,NA,"Portugal","Europe"
"Lisbon",2020-02-07,NA,"Portugal","Europe"
"Lisbon",2020-02-08,NA,"Portugal","Europe"
"Lisbon",2020-02-09,NA,"Portugal","Europe"
"Lisbon",2020-02-10,NA,"Portugal","Europe"
"Lisbon",2020-02-11,NA,"Portugal","Europe"
"Lisbon",2020-02-12,NA,"Portugal","Europe"
"Lisbon",2020-02-13,NA,"Portugal","Europe"
"Lisbon",2020-02-14,NA,"Portugal","Europe"
"Lisbon",2020-02-15,NA,"Portugal","Europe"
"Lisbon",2020-02-16,NA,"Portugal","Europe"
"Lisbon",2020-02-17,NA,"Portugal","Europe"
"Lisbon",2020-02-18,NA,"Portugal","Europe"
"Lisbon",2020-02-19,NA,"Portugal","Europe"
"Lisbon",2020-02-20,NA,"Portugal","Europe"
"Lisbon",2020-02-21,NA,"Portugal","Europe"
"Lisbon",2020-02-22,NA,"Portugal","Europe"
"Lisbon",2020-02-23,NA,"Portugal","Europe"
"Lisbon",2020-02-24,NA,"Portugal","Europe"
"Lisbon",2020-02-25,NA,"Portugal","Europe"
"Lisbon",2020-02-26,NA,"Portugal","Europe"
"Lisbon",2020-02-27,NA,"Portugal","Europe"
"Lisbon",2020-02-28,NA,"Portugal","Europe"
"Lisbon",2020-02-29,NA,"Portugal","Europe"
"Lisbon",2020-03-01,NA,"Portugal","Europe"
"Lisbon",2020-03-02,120,"Portugal","Europe"
"Lisbon",2020-03-03,123,"Portugal","Europe"
"Lisbon",2020-03-04,128,"Portugal","Europe"
"Lisbon",2020-03-05,125,"Portugal","Europe"
"Lisbon",2020-03-06,123,"Portugal","Europe"
"Lisbon",2020-03-07,127,"Portugal","Europe"
"Lisbon",2020-03-08,118,"Portugal","Europe"
"Lisbon",2020-03-09,120,"Portugal","Europe"
"Lisbon",2020-03-10,113,"Portugal","Europe"
"Lisbon",2020-03-11,108,"Portugal","Europe"
"Lisbon",2020-03-12,85,"Portugal","Europe"
"Lisbon",2020-03-13,68,"Portugal","Europe"
"Lisbon",2020-03-14,62,"Portugal","Europe"
"Lisbon",2020-03-15,45,"Portugal","Europe"
"Lisbon",2020-03-16,35,"Portugal","Europe"
"Lisbon",2020-03-17,27,"Portugal","Europe"
"Lisbon",2020-03-18,24,"Portugal","Europe"
"Lisbon",2020-03-19,17,"Portugal","Europe"
"Lisbon",2020-03-20,13,"Portugal","Europe"
"Lisbon",2020-03-21,13,"Portugal","Europe"
"Lisbon",2020-03-22,11,"Portugal","Europe"
"Lisbon",2020-03-23,14,"Portugal","Europe"
"Lisbon",2020-03-24,12,"Portugal","Europe"
"Lisbon",2020-03-25,12,"Portugal","Europe"
"Lisbon",2020-03-26,10,"Portugal","Europe"
"Lisbon",2020-03-27,10,"Portugal","Europe"
"Lisbon",2020-03-28,12,"Portugal","Europe"
"Lisbon",2020-03-29,11,"Portugal","Europe"
"Lisbon",2020-03-30,11,"Portugal","Europe"
"Lisbon",2020-03-31,12,"Portugal","Europe"
"Lisbon",2020-04-01,10,"Portugal","Europe"
"Lisbon",2020-04-02,11,"Portugal","Europe"
"Lisbon",2020-04-03,10,"Portugal","Europe"
"Lisbon",2020-04-04,10,"Portugal","Europe"
"Lisbon",2020-04-05,8,"Portugal","Europe"
"Lisbon",2020-04-06,9,"Portugal","Europe"
"Lisbon",2020-04-07,11,"Portugal","Europe"
"Lisbon",2020-04-08,11,"Portugal","Europe"
"Lisbon",2020-04-09,9,"Portugal","Europe"
"Lisbon",2020-04-10,8,"Portugal","Europe"
"Lisbon",2020-04-11,8,"Portugal","Europe"
"Lisbon",2020-04-12,8,"Portugal","Europe"
"Lisbon",2020-04-13,9,"Portugal","Europe"
"Lisbon",2020-04-14,10,"Portugal","Europe"
"Lisbon",2020-04-15,11,"Portugal","Europe"
"Lisbon",2020-04-16,9,"Portugal","Europe"
"Lisbon",2020-04-17,9,"Portugal","Europe"
"Lisbon",2020-04-18,11,"Portugal","Europe"
"Lisbon",2020-04-19,10,"Portugal","Europe"
"Lisbon",2020-04-20,10,"Portugal","Europe"
"Lisbon",2020-04-21,11,"Portugal","Europe"
"Lisbon",2020-04-22,11,"Portugal","Europe"
"Lisbon",2020-04-23,10,"Portugal","Europe"
"London",2020-01-20,NA,"United Kingdom","Europe"
"London",2020-01-21,NA,"United Kingdom","Europe"
"London",2020-01-22,NA,"United Kingdom","Europe"
"London",2020-01-23,NA,"United Kingdom","Europe"
"London",2020-01-24,NA,"United Kingdom","Europe"
"London",2020-01-25,NA,"United Kingdom","Europe"
"London",2020-01-26,NA,"United Kingdom","Europe"
"London",2020-01-27,NA,"United Kingdom","Europe"
"London",2020-01-28,NA,"United Kingdom","Europe"
"London",2020-01-29,NA,"United Kingdom","Europe"
"London",2020-01-30,NA,"United Kingdom","Europe"
"London",2020-01-31,NA,"United Kingdom","Europe"
"London",2020-02-01,NA,"United Kingdom","Europe"
"London",2020-02-02,NA,"United Kingdom","Europe"
"London",2020-02-03,NA,"United Kingdom","Europe"
"London",2020-02-04,NA,"United Kingdom","Europe"
"London",2020-02-05,NA,"United Kingdom","Europe"
"London",2020-02-06,NA,"United Kingdom","Europe"
"London",2020-02-07,NA,"United Kingdom","Europe"
"London",2020-02-08,NA,"United Kingdom","Europe"
"London",2020-02-09,NA,"United Kingdom","Europe"
"London",2020-02-10,NA,"United Kingdom","Europe"
"London",2020-02-11,NA,"United Kingdom","Europe"
"London",2020-02-12,NA,"United Kingdom","Europe"
"London",2020-02-13,NA,"United Kingdom","Europe"
"London",2020-02-14,NA,"United Kingdom","Europe"
"London",2020-02-15,NA,"United Kingdom","Europe"
"London",2020-02-16,NA,"United Kingdom","Europe"
"London",2020-02-17,NA,"United Kingdom","Europe"
"London",2020-02-18,NA,"United Kingdom","Europe"
"London",2020-02-19,NA,"United Kingdom","Europe"
"London",2020-02-20,NA,"United Kingdom","Europe"
"London",2020-02-21,NA,"United Kingdom","Europe"
"London",2020-02-22,NA,"United Kingdom","Europe"
"London",2020-02-23,NA,"United Kingdom","Europe"
"London",2020-02-24,NA,"United Kingdom","Europe"
"London",2020-02-25,NA,"United Kingdom","Europe"
"London",2020-02-26,NA,"United Kingdom","Europe"
"London",2020-02-27,NA,"United Kingdom","Europe"
"London",2020-02-28,NA,"United Kingdom","Europe"
"London",2020-02-29,NA,"United Kingdom","Europe"
"London",2020-03-01,NA,"United Kingdom","Europe"
"London",2020-03-02,100,"United Kingdom","Europe"
"London",2020-03-03,102,"United Kingdom","Europe"
"London",2020-03-04,100,"United Kingdom","Europe"
"London",2020-03-05,101,"United Kingdom","Europe"
"London",2020-03-06,99,"United Kingdom","Europe"
"London",2020-03-07,97,"United Kingdom","Europe"
"London",2020-03-08,94,"United Kingdom","Europe"
"London",2020-03-09,97,"United Kingdom","Europe"
"London",2020-03-10,97,"United Kingdom","Europe"
"London",2020-03-11,91,"United Kingdom","Europe"
"London",2020-03-12,84,"United Kingdom","Europe"
"London",2020-03-13,75,"United Kingdom","Europe"
"London",2020-03-14,75,"United Kingdom","Europe"
"London",2020-03-15,67,"United Kingdom","Europe"
"London",2020-03-16,60,"United Kingdom","Europe"
"London",2020-03-17,44,"United Kingdom","Europe"
"London",2020-03-18,36,"United Kingdom","Europe"
"London",2020-03-19,39,"United Kingdom","Europe"
"London",2020-03-20,31,"United Kingdom","Europe"
"London",2020-03-21,23,"United Kingdom","Europe"
"London",2020-03-22,23,"United Kingdom","Europe"
"London",2020-03-23,25,"United Kingdom","Europe"
"London",2020-03-24,15,"United Kingdom","Europe"
"London",2020-03-25,12,"United Kingdom","Europe"
"London",2020-03-26,10,"United Kingdom","Europe"
"London",2020-03-27,9,"United Kingdom","Europe"
"London",2020-03-28,8,"United Kingdom","Europe"
"London",2020-03-29,8,"United Kingdom","Europe"
"London",2020-03-30,10,"United Kingdom","Europe"
"London",2020-03-31,10,"United Kingdom","Europe"
"London",2020-04-01,9,"United Kingdom","Europe"
"London",2020-04-02,9,"United Kingdom","Europe"
"London",2020-04-03,8,"United Kingdom","Europe"
"London",2020-04-04,7,"United Kingdom","Europe"
"London",2020-04-05,9,"United Kingdom","Europe"
"London",2020-04-06,9,"United Kingdom","Europe"
"London",2020-04-07,9,"United Kingdom","Europe"
"London",2020-04-08,8,"United Kingdom","Europe"
"London",2020-04-09,8,"United Kingdom","Europe"
"London",2020-04-10,8,"United Kingdom","Europe"
"London",2020-04-11,7,"United Kingdom","Europe"
"London",2020-04-12,7,"United Kingdom","Europe"
"London",2020-04-13,8,"United Kingdom","Europe"
"London",2020-04-14,9,"United Kingdom","Europe"
"London",2020-04-15,9,"United Kingdom","Europe"
"London",2020-04-16,8,"United Kingdom","Europe"
"London",2020-04-17,8,"United Kingdom","Europe"
"London",2020-04-18,7,"United Kingdom","Europe"
"London",2020-04-19,9,"United Kingdom","Europe"
"London",2020-04-20,10,"United Kingdom","Europe"
"London",2020-04-21,9,"United Kingdom","Europe"
"London",2020-04-22,9,"United Kingdom","Europe"
"London",2020-04-23,9,"United Kingdom","Europe"
"Los Angeles",2020-01-20,NA,"United States","North America"
"Los Angeles",2020-01-21,NA,"United States","North America"
"Los Angeles",2020-01-22,NA,"United States","North America"
"Los Angeles",2020-01-23,NA,"United States","North America"
"Los Angeles",2020-01-24,NA,"United States","North America"
"Los Angeles",2020-01-25,NA,"United States","North America"
"Los Angeles",2020-01-26,NA,"United States","North America"
"Los Angeles",2020-01-27,NA,"United States","North America"
"Los Angeles",2020-01-28,NA,"United States","North America"
"Los Angeles",2020-01-29,NA,"United States","North America"
"Los Angeles",2020-01-30,NA,"United States","North America"
"Los Angeles",2020-01-31,NA,"United States","North America"
"Los Angeles",2020-02-01,NA,"United States","North America"
"Los Angeles",2020-02-02,NA,"United States","North America"
"Los Angeles",2020-02-03,NA,"United States","North America"
"Los Angeles",2020-02-04,NA,"United States","North America"
"Los Angeles",2020-02-05,NA,"United States","North America"
"Los Angeles",2020-02-06,NA,"United States","North America"
"Los Angeles",2020-02-07,NA,"United States","North America"
"Los Angeles",2020-02-08,NA,"United States","North America"
"Los Angeles",2020-02-09,NA,"United States","North America"
"Los Angeles",2020-02-10,NA,"United States","North America"
"Los Angeles",2020-02-11,NA,"United States","North America"
"Los Angeles",2020-02-12,NA,"United States","North America"
"Los Angeles",2020-02-13,NA,"United States","North America"
"Los Angeles",2020-02-14,NA,"United States","North America"
"Los Angeles",2020-02-15,NA,"United States","North America"
"Los Angeles",2020-02-16,NA,"United States","North America"
"Los Angeles",2020-02-17,NA,"United States","North America"
"Los Angeles",2020-02-18,NA,"United States","North America"
"Los Angeles",2020-02-19,NA,"United States","North America"
"Los Angeles",2020-02-20,NA,"United States","North America"
"Los Angeles",2020-02-21,NA,"United States","North America"
"Los Angeles",2020-02-22,NA,"United States","North America"
"Los Angeles",2020-02-23,NA,"United States","North America"
"Los Angeles",2020-02-24,NA,"United States","North America"
"Los Angeles",2020-02-25,NA,"United States","North America"
"Los Angeles",2020-02-26,NA,"United States","North America"
"Los Angeles",2020-02-27,NA,"United States","North America"
"Los Angeles",2020-02-28,NA,"United States","North America"
"Los Angeles",2020-02-29,NA,"United States","North America"
"Los Angeles",2020-03-01,NA,"United States","North America"
"Los Angeles",2020-03-02,107,"United States","North America"
"Los Angeles",2020-03-03,110,"United States","North America"
"Los Angeles",2020-03-04,108,"United States","North America"
"Los Angeles",2020-03-05,104,"United States","North America"
"Los Angeles",2020-03-06,100,"United States","North America"
"Los Angeles",2020-03-07,96,"United States","North America"
"Los Angeles",2020-03-08,98,"United States","North America"
"Los Angeles",2020-03-09,103,"United States","North America"
"Los Angeles",2020-03-10,92,"United States","North America"
"Los Angeles",2020-03-11,81,"United States","North America"
"Los Angeles",2020-03-12,71,"United States","North America"
"Los Angeles",2020-03-13,56,"United States","North America"
"Los Angeles",2020-03-14,50,"United States","North America"
"Los Angeles",2020-03-15,44,"United States","North America"
"Los Angeles",2020-03-16,39,"United States","North America"
"Los Angeles",2020-03-17,27,"United States","North America"
"Los Angeles",2020-03-18,23,"United States","North America"
"Los Angeles",2020-03-19,20,"United States","North America"
"Los Angeles",2020-03-20,19,"United States","North America"
"Los Angeles",2020-03-21,15,"United States","North America"
"Los Angeles",2020-03-22,13,"United States","North America"
"Los Angeles",2020-03-23,16,"United States","North America"
"Los Angeles",2020-03-24,12,"United States","North America"
"Los Angeles",2020-03-25,13,"United States","North America"
"Los Angeles",2020-03-26,12,"United States","North America"
"Los Angeles",2020-03-27,11,"United States","North America"
"Los Angeles",2020-03-28,10,"United States","North America"
"Los Angeles",2020-03-29,11,"United States","North America"
"Los Angeles",2020-03-30,12,"United States","North America"
"Los Angeles",2020-03-31,11,"United States","North America"
"Los Angeles",2020-04-01,11,"United States","North America"
"Los Angeles",2020-04-02,11,"United States","North America"
"Los Angeles",2020-04-03,10,"United States","North America"
"Los Angeles",2020-04-04,9,"United States","North America"
"Los Angeles",2020-04-05,10,"United States","North America"
"Los Angeles",2020-04-06,10,"United States","North America"
"Los Angeles",2020-04-07,8,"United States","North America"
"Los Angeles",2020-04-08,8,"United States","North America"
"Los Angeles",2020-04-09,7,"United States","North America"
"Los Angeles",2020-04-10,7,"United States","North America"
"Los Angeles",2020-04-11,8,"United States","North America"
"Los Angeles",2020-04-12,6,"United States","North America"
"Los Angeles",2020-04-13,11,"United States","North America"
"Los Angeles",2020-04-14,9,"United States","North America"
"Los Angeles",2020-04-15,8,"United States","North America"
"Los Angeles",2020-04-16,7,"United States","North America"
"Los Angeles",2020-04-17,8,"United States","North America"
"Los Angeles",2020-04-18,9,"United States","North America"
"Los Angeles",2020-04-19,7,"United States","North America"
"Los Angeles",2020-04-20,12,"United States","North America"
"Los Angeles",2020-04-21,9,"United States","North America"
"Los Angeles",2020-04-22,8,"United States","North America"
"Los Angeles",2020-04-23,10,"United States","North America"
"Lyon",2020-01-20,NA,"France","Europe"
"Lyon",2020-01-21,NA,"France","Europe"
"Lyon",2020-01-22,NA,"France","Europe"
"Lyon",2020-01-23,NA,"France","Europe"
"Lyon",2020-01-24,NA,"France","Europe"
"Lyon",2020-01-25,NA,"France","Europe"
"Lyon",2020-01-26,NA,"France","Europe"
"Lyon",2020-01-27,NA,"France","Europe"
"Lyon",2020-01-28,NA,"France","Europe"
"Lyon",2020-01-29,NA,"France","Europe"
"Lyon",2020-01-30,NA,"France","Europe"
"Lyon",2020-01-31,NA,"France","Europe"
"Lyon",2020-02-01,NA,"France","Europe"
"Lyon",2020-02-02,NA,"France","Europe"
"Lyon",2020-02-03,NA,"France","Europe"
"Lyon",2020-02-04,NA,"France","Europe"
"Lyon",2020-02-05,NA,"France","Europe"
"Lyon",2020-02-06,NA,"France","Europe"
"Lyon",2020-02-07,NA,"France","Europe"
"Lyon",2020-02-08,NA,"France","Europe"
"Lyon",2020-02-09,NA,"France","Europe"
"Lyon",2020-02-10,NA,"France","Europe"
"Lyon",2020-02-11,NA,"France","Europe"
"Lyon",2020-02-12,NA,"France","Europe"
"Lyon",2020-02-13,NA,"France","Europe"
"Lyon",2020-02-14,NA,"France","Europe"
"Lyon",2020-02-15,NA,"France","Europe"
"Lyon",2020-02-16,NA,"France","Europe"
"Lyon",2020-02-17,NA,"France","Europe"
"Lyon",2020-02-18,NA,"France","Europe"
"Lyon",2020-02-19,NA,"France","Europe"
"Lyon",2020-02-20,NA,"France","Europe"
"Lyon",2020-02-21,NA,"France","Europe"
"Lyon",2020-02-22,NA,"France","Europe"
"Lyon",2020-02-23,NA,"France","Europe"
"Lyon",2020-02-24,102,"France","Europe"
"Lyon",2020-02-25,103,"France","Europe"
"Lyon",2020-02-26,100,"France","Europe"
"Lyon",2020-02-27,95,"France","Europe"
"Lyon",2020-02-28,92,"France","Europe"
"Lyon",2020-02-29,88,"France","Europe"
"Lyon",2020-03-01,90,"France","Europe"
"Lyon",2020-03-02,82,"France","Europe"
"Lyon",2020-03-03,76,"France","Europe"
"Lyon",2020-03-04,75,"France","Europe"
"Lyon",2020-03-05,77,"France","Europe"
"Lyon",2020-03-06,80,"France","Europe"
"Lyon",2020-03-07,89,"France","Europe"
"Lyon",2020-03-08,94,"France","Europe"
"Lyon",2020-03-09,99,"France","Europe"
"Lyon",2020-03-10,99,"France","Europe"
"Lyon",2020-03-11,97,"France","Europe"
"Lyon",2020-03-12,89,"France","Europe"
"Lyon",2020-03-13,81,"France","Europe"
"Lyon",2020-03-14,75,"France","Europe"
"Lyon",2020-03-15,53,"France","Europe"
"Lyon",2020-03-16,36,"France","Europe"
"Lyon",2020-03-17,14,"France","Europe"
"Lyon",2020-03-18,6,"France","Europe"
"Lyon",2020-03-19,5,"France","Europe"
"Lyon",2020-03-20,5,"France","Europe"
"Lyon",2020-03-21,4,"France","Europe"
"Lyon",2020-03-22,4,"France","Europe"
"Lyon",2020-03-23,5,"France","Europe"
"Lyon",2020-03-24,5,"France","Europe"
"Lyon",2020-03-25,4,"France","Europe"
"Lyon",2020-03-26,4,"France","Europe"
"Lyon",2020-03-27,4,"France","Europe"
"Lyon",2020-03-28,4,"France","Europe"
"Lyon",2020-03-29,3,"France","Europe"
"Lyon",2020-03-30,4,"France","Europe"
"Lyon",2020-03-31,4,"France","Europe"
"Lyon",2020-04-01,4,"France","Europe"
"Lyon",2020-04-02,4,"France","Europe"
"Lyon",2020-04-03,4,"France","Europe"
"Lyon",2020-04-04,4,"France","Europe"
"Lyon",2020-04-05,3,"France","Europe"
"Lyon",2020-04-06,4,"France","Europe"
"Lyon",2020-04-07,4,"France","Europe"
"Lyon",2020-04-08,4,"France","Europe"
"Lyon",2020-04-09,4,"France","Europe"
"Lyon",2020-04-10,4,"France","Europe"
"Lyon",2020-04-11,4,"France","Europe"
"Lyon",2020-04-12,3,"France","Europe"
"Lyon",2020-04-13,3,"France","Europe"
"Lyon",2020-04-14,4,"France","Europe"
"Lyon",2020-04-15,4,"France","Europe"
"Lyon",2020-04-16,4,"France","Europe"
"Lyon",2020-04-17,4,"France","Europe"
"Lyon",2020-04-18,4,"France","Europe"
"Lyon",2020-04-19,4,"France","Europe"
"Lyon",2020-04-20,5,"France","Europe"
"Lyon",2020-04-21,5,"France","Europe"
"Lyon",2020-04-22,5,"France","Europe"
"Lyon",2020-04-23,5,"France","Europe"
"Madrid",2020-01-20,NA,"Spain","Europe"
"Madrid",2020-01-21,NA,"Spain","Europe"
"Madrid",2020-01-22,NA,"Spain","Europe"
"Madrid",2020-01-23,NA,"Spain","Europe"
"Madrid",2020-01-24,NA,"Spain","Europe"
"Madrid",2020-01-25,NA,"Spain","Europe"
"Madrid",2020-01-26,NA,"Spain","Europe"
"Madrid",2020-01-27,NA,"Spain","Europe"
"Madrid",2020-01-28,NA,"Spain","Europe"
"Madrid",2020-01-29,NA,"Spain","Europe"
"Madrid",2020-01-30,NA,"Spain","Europe"
"Madrid",2020-01-31,NA,"Spain","Europe"
"Madrid",2020-02-01,NA,"Spain","Europe"
"Madrid",2020-02-02,NA,"Spain","Europe"
"Madrid",2020-02-03,NA,"Spain","Europe"
"Madrid",2020-02-04,NA,"Spain","Europe"
"Madrid",2020-02-05,NA,"Spain","Europe"
"Madrid",2020-02-06,NA,"Spain","Europe"
"Madrid",2020-02-07,NA,"Spain","Europe"
"Madrid",2020-02-08,NA,"Spain","Europe"
"Madrid",2020-02-09,NA,"Spain","Europe"
"Madrid",2020-02-10,NA,"Spain","Europe"
"Madrid",2020-02-11,NA,"Spain","Europe"
"Madrid",2020-02-12,NA,"Spain","Europe"
"Madrid",2020-02-13,NA,"Spain","Europe"
"Madrid",2020-02-14,NA,"Spain","Europe"
"Madrid",2020-02-15,NA,"Spain","Europe"
"Madrid",2020-02-16,NA,"Spain","Europe"
"Madrid",2020-02-17,NA,"Spain","Europe"
"Madrid",2020-02-18,NA,"Spain","Europe"
"Madrid",2020-02-19,NA,"Spain","Europe"
"Madrid",2020-02-20,NA,"Spain","Europe"
"Madrid",2020-02-21,NA,"Spain","Europe"
"Madrid",2020-02-22,NA,"Spain","Europe"
"Madrid",2020-02-23,NA,"Spain","Europe"
"Madrid",2020-02-24,NA,"Spain","Europe"
"Madrid",2020-02-25,NA,"Spain","Europe"
"Madrid",2020-02-26,NA,"Spain","Europe"
"Madrid",2020-02-27,NA,"Spain","Europe"
"Madrid",2020-02-28,NA,"Spain","Europe"
"Madrid",2020-02-29,NA,"Spain","Europe"
"Madrid",2020-03-01,NA,"Spain","Europe"
"Madrid",2020-03-02,107,"Spain","Europe"
"Madrid",2020-03-03,100,"Spain","Europe"
"Madrid",2020-03-04,100,"Spain","Europe"
"Madrid",2020-03-05,101,"Spain","Europe"
"Madrid",2020-03-06,101,"Spain","Europe"
"Madrid",2020-03-07,98,"Spain","Europe"
"Madrid",2020-03-08,103,"Spain","Europe"
"Madrid",2020-03-09,100,"Spain","Europe"
"Madrid",2020-03-10,78,"Spain","Europe"
"Madrid",2020-03-11,65,"Spain","Europe"
"Madrid",2020-03-12,41,"Spain","Europe"
"Madrid",2020-03-13,23,"Spain","Europe"
"Madrid",2020-03-14,11,"Spain","Europe"
"Madrid",2020-03-15,10,"Spain","Europe"
"Madrid",2020-03-16,9,"Spain","Europe"
"Madrid",2020-03-17,6,"Spain","Europe"
"Madrid",2020-03-18,5,"Spain","Europe"
"Madrid",2020-03-19,5,"Spain","Europe"
"Madrid",2020-03-20,4,"Spain","Europe"
"Madrid",2020-03-21,4,"Spain","Europe"
"Madrid",2020-03-22,4,"Spain","Europe"
"Madrid",2020-03-23,5,"Spain","Europe"
"Madrid",2020-03-24,5,"Spain","Europe"
"Madrid",2020-03-25,4,"Spain","Europe"
"Madrid",2020-03-26,4,"Spain","Europe"
"Madrid",2020-03-27,3,"Spain","Europe"
"Madrid",2020-03-28,3,"Spain","Europe"
"Madrid",2020-03-29,3,"Spain","Europe"
"Madrid",2020-03-30,4,"Spain","Europe"
"Madrid",2020-03-31,4,"Spain","Europe"
"Madrid",2020-04-01,4,"Spain","Europe"
"Madrid",2020-04-02,3,"Spain","Europe"
"Madrid",2020-04-03,3,"Spain","Europe"
"Madrid",2020-04-04,3,"Spain","Europe"
"Madrid",2020-04-05,3,"Spain","Europe"
"Madrid",2020-04-06,4,"Spain","Europe"
"Madrid",2020-04-07,4,"Spain","Europe"
"Madrid",2020-04-08,4,"Spain","Europe"
"Madrid",2020-04-09,3,"Spain","Europe"
"Madrid",2020-04-10,3,"Spain","Europe"
"Madrid",2020-04-11,3,"Spain","Europe"
"Madrid",2020-04-12,4,"Spain","Europe"
"Madrid",2020-04-13,5,"Spain","Europe"
"Madrid",2020-04-14,4,"Spain","Europe"
"Madrid",2020-04-15,4,"Spain","Europe"
"Madrid",2020-04-16,4,"Spain","Europe"
"Madrid",2020-04-17,4,"Spain","Europe"
"Madrid",2020-04-18,3,"Spain","Europe"
"Madrid",2020-04-19,4,"Spain","Europe"
"Madrid",2020-04-20,5,"Spain","Europe"
"Madrid",2020-04-21,5,"Spain","Europe"
"Madrid",2020-04-22,4,"Spain","Europe"
"Madrid",2020-04-23,4,"Spain","Europe"
